container,subsample,species_latin,amount
76,4,Oligota pusillima,0
76,4,Oxypoda exoleta,0
76,4,Oxypoda sp.1,0
76,4,Oxypoda sp.2,0
76,4,Oxypoda sp.3,0
76,4,Oxypoda sp.4,0
76,4,Oxypoda sp.5,0
76,4,Schistoglossa curtipennis,0
76,4,Clambus simsoni,0
76,4,Cantharis cryptica,0
76,4,Chaetophora spinosa,0
76,4,Simplocaria semistriata,0
76,4,Morychus aeneus,0
76,4,Monotoma brevicollis,0
76,4,Sericoderus lateralis,0
76,4,Atomaria fuscipes,0
76,4,Atomaria fuscata,0
76,4,Atomaria rhenonum,0
76,4,Atomaria nigrirostris,0
76,4,Atomaria atricapilla,0
76,4,Ephistemus globulus,0
76,4,Olibrus aeneus,0
76,4,Adistemia watsoni,0
76,4,Corticarina fuscula,0
76,4,Melaophthalma fuscipennis,0
76,4,Stephostethus lardarius,0
76,4,Toramus cf. pulchellus,0
76,4,Holoparamecus cf. niger,0
76,4,Adalia decempunctata,0
76,4,Coccinella undecimpunctata,0
76,4,Cis micans,0
76,4,Boromorphus cf. italicus,0
76,4,Trotoma pubescens,0
76,4,Lochmaea suturalis (lyngbladbille),0
76,4,Chaetocnema concinna,0
76,4,Chaetocnema hortensis,0
76,4,Perapion marchicum,0
76,4,Protapion fulvipes,0
76,4,Ceutorhynchus hirtulus,0
76,4,Rhinoncus perpendicularis,0
76,4,Mecinus pascuorum,0
76,4,Tychius picirostris,0
76,4,Otiorhynchus ovatus,0
76,4,Carpelimus zealandicus juv.,0
76,4,Coleoptera spp. juv,0
76,5,Elaphropus haemorrhoidalis,0
76,5,Elaphropus quadrisignatus,0
76,5,Bembidion quadrimaculatum,0
76,5,Bembidion tetracolum,0
76,5,Amara tibialis,0
76,5,Harpalus rubripes,0
76,5,Harpalus tardus,0
76,5,Acupalpus sp.,0
76,5,Acupalpus brunnipes,0
76,5,Helophorus porculus,0
76,5,Acrotrichis sp.,0
76,5,Bibloplectus sp.,0
76,5,Mycetoporus baudueri,0
76,5,Proteinus ovalis,0
76,5,Quedius semiaeneus,0
76,5,Anthobium unicolor,0
76,5,Omalium rivulare,0
76,5,Bledius gallicus,0
76,5,Carpelimus corticinus,0
76,5,Carpelimus rivularis,0
76,5,Carpelimus subtilis,0
76,5,Carpelimus sp.,0
76,5,Carpelimus zealandicus,0
76,5,Platystethus degener,0
76,5,Platystethus capito,0
76,5,Anotylus sp. B,0
76,5,Scopaeus laevigatus,0
76,5,Scopaeus ryei,0
76,5,Hydrosmecta leptotyphloides,0
76,5,Ischnosoma bergrothi,0
76,5,Xantholinus sp. (hunner),0
76,5,Gabrius appendiculatus,0
76,5,Gabrius breviventer,0
76,5,Gabrius sp. (hunner),0
76,5,Othius laeviusculus,0
76,5,Tachyporus chrysomelinus,0
76,5,Acrotona exigua,0
76,5,Acrotona cf. fungi,0
76,5,Acrotona orbata,0
76,5,Acrotona cf. parens,0
76,5,Acrotona sp. C,0
76,5,Aleocharinae sp. D,0
76,5,Aloconota gregaria,0
76,5,Amischa analis,0
76,5,Amischa decipiens,0
76,5,Amischa cf. forcipata,0
76,5,Amischa nigrofusca,0
76,5,Atheta (s.str.) basicornis,2
76,5,Atheta (Microdota) amicula,0
76,5,Atheta sp.9 (jfr. 2012),0
76,5,Atheta sp. A,0
76,5,Atheta sp. B,0
76,5,Meotica cf. marchica,0
76,5,Meotica sp. A,0
76,5,Meotica sp. B,0
76,5,Oxypoda spp.,0
76,5,Thecturota marchii,0
76,5,Tinotus morion,0
76,5,Trichiusa immigrata,0
76,5,Aphodius prodromus,0
76,5,Pleurophorus caesus,0
76,5,Atomaria longicornis,0
76,5,Atomaria sp.,0
76,5,Telmatophilus typhae,0
76,5,Acrotrichis henrici,0
76,5,Cartodere bifasciata,0
76,5,Cartodere nodifer,0
76,5,Corticaria cf. lapponica,0
76,5,Corticarina cavicollis,0
76,5,Cortinicara gibbosa,0
76,5,Dienerella filiformis,0
76,5,Dienerella vincenti,0
76,5,Latridius porcatus,0
76,5,Parascythopus intrusus,0
76,5,Otiorhynchus sulcatus,0
76,5,Barypeithes pellucidus,0
76,5,Dyschirius thoracicus,0
76,5,Dyschirius tristis,0
76,5,Clivina fossor,0
76,5,Tachyura parvula,0
76,5,Bembidion bruxellense,0
76,5,Amara spreta,0
76,5,Amara aenea,0
76,5,Harpalus affinis,0
76,5,Acupalpus meridianus,0
76,5,Acupalpus parvulus,0
76,5,Metabletus truncatellus,0
76,5,Megasternum concinnum,0
76,5,Helophorus brevipalpis,0
76,5,Helophorus obscurus,0
76,5,Paralister purpurascens,0
76,5,Ptenidium nitidum,0
76,5,Leiodes sp.,0
76,5,Colon sp.,0
76,5,Agathidium marginatum,0
76,5,Neuraphes sp.,0
76,5,Stenichnus sp.,0
76,5,Euplectus karsteni,0
76,5,Bythinus burelli,0
76,5,Tychus pullus,0
76,5,Micropeplus porcatus,0
76,5,Proteinus laevigatus,0
76,5,Metopsia clypeata,0
76,5,Anthobium melanocephalum,0
76,5,Lesteva longoelytrata,0
76,5,Bledius opacus,0
76,5,Carpelimus tetracarinatus,0
76,5,Anotylus nitidulus,0
76,5,Scopaeus cf. reyi,0
76,5,Scopaeus sp. A,0
76,5,Medon sp.,0
76,5,Gyrohypnus angustatus,0
76,5,Xantholinus sp. A,0
76,5,Xantholinus sp. B,0
76,5,Xantholinus longiventris,0
76,5,Erichsonius signaticornis,0
76,5,Gabronthus thermarum,0
76,5,Philonthus cognatus,0
76,5,Rabigus pullus,0
76,5,Stenus argus,0
76,5,Stenus impressus,0
76,5,Stenus juno,0
76,5,Tachyporus dispar,0
76,5,Tachyporus nitidulus,0
76,5,Tachyporus obtusus,0
76,5,Tachyporus cf. pusillus,0
76,5,Acrotona cf. negligens,0
76,5,Acrotona sp. A,0
76,5,Acrotona sp. B,0
76,5,Aleochara  cf. bipustulata,0
76,5,Aleocharinae sp. A,0
76,5,Aleocharinae sp. B,0
76,5,Aleocharinae sp. C,0
76,5,Amischa bifoveolata,0
76,5,Atheta (s.str.) aeneicollis,0
76,5,Atheta (s.str.) autumnalis,0
76,5,Atheta (Datomicra) sordidula,0
76,5,Atheta (Microdota) inquinula,0
76,5,Atheta (Philhygra) sp.,0
76,5,Meotica sp.,0
76,5,Oligota pusillima,0
76,5,Oxypoda exoleta,0
76,5,Oxypoda sp.1,0
76,5,Oxypoda sp.2,0
76,5,Oxypoda sp.3,0
76,5,Oxypoda sp.4,0
76,5,Oxypoda sp.5,0
76,5,Schistoglossa curtipennis,0
76,5,Clambus simsoni,0
76,5,Cantharis cryptica,0
76,5,Chaetophora spinosa,0
76,5,Simplocaria semistriata,0
76,5,Morychus aeneus,0
76,5,Monotoma brevicollis,0
76,5,Sericoderus lateralis,0
76,5,Atomaria fuscipes,0
76,5,Atomaria fuscata,0
76,5,Atomaria rhenonum,0
76,5,Atomaria nigrirostris,0
76,5,Atomaria atricapilla,0
76,5,Ephistemus globulus,0
76,5,Olibrus aeneus,0
76,5,Adistemia watsoni,0
76,5,Corticarina fuscula,0
76,5,Melaophthalma fuscipennis,0
76,5,Stephostethus lardarius,0
76,5,Toramus cf. pulchellus,0
76,5,Holoparamecus cf. niger,0
76,5,Adalia decempunctata,0
76,5,Coccinella undecimpunctata,0
76,5,Cis micans,0
76,5,Boromorphus cf. italicus,0
76,5,Trotoma pubescens,0
76,5,Lochmaea suturalis (lyngbladbille),0
76,5,Chaetocnema concinna,0
76,5,Chaetocnema hortensis,0
76,5,Perapion marchicum,0
76,5,Protapion fulvipes,0
76,5,Ceutorhynchus hirtulus,0
76,5,Rhinoncus perpendicularis,0
76,5,Mecinus pascuorum,0
76,5,Tychius picirostris,0
76,5,Otiorhynchus ovatus,0
76,5,Carpelimus zealandicus juv.,0
76,5,Coleoptera spp. juv,0
76,6,Elaphropus haemorrhoidalis,0
76,6,Elaphropus quadrisignatus,0
76,6,Bembidion quadrimaculatum,0
76,6,Bembidion tetracolum,0
76,6,Amara tibialis,0
76,6,Harpalus rubripes,0
76,6,Harpalus tardus,0
76,6,Acupalpus sp.,0
76,6,Acupalpus brunnipes,0
76,6,Helophorus porculus,0
76,6,Acrotrichis sp.,0
76,6,Bibloplectus sp.,0
76,6,Mycetoporus baudueri,0
76,6,Proteinus ovalis,0
76,6,Quedius semiaeneus,0
76,6,Anthobium unicolor,0
76,6,Omalium rivulare,0
76,6,Bledius gallicus,0
76,6,Carpelimus corticinus,0
76,6,Carpelimus rivularis,0
76,6,Carpelimus subtilis,0
76,6,Carpelimus sp.,0
76,6,Carpelimus zealandicus,0
76,6,Platystethus degener,0
76,6,Platystethus capito,0
76,6,Anotylus sp. B,0
76,6,Scopaeus laevigatus,0
76,6,Scopaeus ryei,0
76,6,Hydrosmecta leptotyphloides,0
76,6,Ischnosoma bergrothi,0
76,6,Xantholinus sp. (hunner),0
76,6,Gabrius appendiculatus,0
76,6,Gabrius breviventer,0
76,6,Gabrius sp. (hunner),0
76,6,Othius laeviusculus,0
76,6,Tachyporus chrysomelinus,0
76,6,Acrotona exigua,0
76,6,Acrotona cf. fungi,0
76,6,Acrotona orbata,0
76,6,Acrotona cf. parens,0
76,6,Acrotona sp. C,0
76,6,Aleocharinae sp. D,0
76,6,Aloconota gregaria,0
76,6,Amischa analis,0
76,6,Amischa decipiens,0
76,6,Amischa cf. forcipata,0
76,6,Amischa nigrofusca,0
76,6,Atheta (s.str.) basicornis,0
76,6,Atheta (Microdota) amicula,0
76,6,Atheta sp.9 (jfr. 2012),0
76,6,Atheta sp. A,0
76,6,Atheta sp. B,0
76,6,Meotica cf. marchica,0
76,6,Meotica sp. A,0
76,6,Meotica sp. B,0
76,6,Oxypoda spp.,0
76,6,Thecturota marchii,0
76,6,Tinotus morion,0
76,6,Trichiusa immigrata,0
76,6,Aphodius prodromus,0
76,6,Pleurophorus caesus,0
76,6,Atomaria longicornis,0
76,6,Atomaria sp.,0
76,6,Telmatophilus typhae,0
76,6,Acrotrichis henrici,0
76,6,Cartodere bifasciata,0
76,6,Cartodere nodifer,0
76,6,Corticaria cf. lapponica,0
76,6,Corticarina cavicollis,0
76,6,Cortinicara gibbosa,0
76,6,Dienerella filiformis,0
76,6,Dienerella vincenti,0
76,6,Latridius porcatus,0
76,6,Parascythopus intrusus,0
76,6,Otiorhynchus sulcatus,0
76,6,Barypeithes pellucidus,0
76,6,Dyschirius thoracicus,0
76,6,Dyschirius tristis,0
76,6,Clivina fossor,0
76,6,Tachyura parvula,0
76,6,Bembidion bruxellense,0
76,6,Amara spreta,0
76,6,Amara aenea,0
76,6,Harpalus affinis,0
76,6,Acupalpus meridianus,0
76,6,Acupalpus parvulus,0
76,6,Metabletus truncatellus,0
76,6,Megasternum concinnum,0
76,6,Helophorus brevipalpis,0
76,6,Helophorus obscurus,0
76,6,Paralister purpurascens,0
76,6,Ptenidium nitidum,0
76,6,Leiodes sp.,0
76,6,Colon sp.,0
76,6,Agathidium marginatum,0
76,6,Neuraphes sp.,0
76,6,Stenichnus sp.,0
76,6,Euplectus karsteni,0
76,6,Bythinus burelli,0
76,6,Tychus pullus,0
76,6,Micropeplus porcatus,0
76,6,Proteinus laevigatus,0
76,6,Metopsia clypeata,0
76,6,Anthobium melanocephalum,0
76,6,Lesteva longoelytrata,0
76,6,Bledius opacus,0
76,6,Carpelimus tetracarinatus,0
76,6,Anotylus nitidulus,0
76,6,Scopaeus cf. reyi,0
76,6,Scopaeus sp. A,0
76,6,Medon sp.,0
76,6,Gyrohypnus angustatus,0
76,6,Xantholinus sp. A,0
76,6,Xantholinus sp. B,0
76,6,Xantholinus longiventris,0
76,6,Erichsonius signaticornis,0
76,6,Gabronthus thermarum,0
76,6,Philonthus cognatus,0
76,6,Rabigus pullus,0
76,6,Stenus argus,0
76,6,Stenus impressus,0
76,6,Stenus juno,0
76,6,Tachyporus dispar,0
76,6,Tachyporus nitidulus,0
76,6,Tachyporus obtusus,0
76,6,Tachyporus cf. pusillus,0
76,6,Acrotona cf. negligens,0
76,6,Acrotona sp. A,0
76,6,Acrotona sp. B,0
76,6,Aleochara  cf. bipustulata,0
76,6,Aleocharinae sp. A,0
76,6,Aleocharinae sp. B,0
76,6,Aleocharinae sp. C,0
76,6,Amischa bifoveolata,0
76,6,Atheta (s.str.) aeneicollis,0
76,6,Atheta (s.str.) autumnalis,0
76,6,Atheta (Datomicra) sordidula,0
76,6,Atheta (Microdota) inquinula,0
76,6,Atheta (Philhygra) sp.,0
76,6,Meotica sp.,0
76,6,Oligota pusillima,0
76,6,Oxypoda exoleta,0
76,6,Oxypoda sp.1,0
76,6,Oxypoda sp.2,0
76,6,Oxypoda sp.3,0
76,6,Oxypoda sp.4,0
76,6,Oxypoda sp.5,0
76,6,Schistoglossa curtipennis,0
76,6,Clambus simsoni,0
76,6,Cantharis cryptica,0
76,6,Chaetophora spinosa,0
76,6,Simplocaria semistriata,0
76,6,Morychus aeneus,0
76,6,Monotoma brevicollis,0
76,6,Sericoderus lateralis,0
76,6,Atomaria fuscipes,0
76,6,Atomaria fuscata,0
76,6,Atomaria rhenonum,0
76,6,Atomaria nigrirostris,0
76,6,Atomaria atricapilla,0
76,6,Ephistemus globulus,0
76,6,Olibrus aeneus,0
76,6,Adistemia watsoni,0
76,6,Corticarina fuscula,0
76,6,Melaophthalma fuscipennis,0
76,6,Stephostethus lardarius,0
76,6,Toramus cf. pulchellus,0
76,6,Holoparamecus cf. niger,0
76,6,Adalia decempunctata,0
76,6,Coccinella undecimpunctata,0
76,6,Cis micans,0
76,6,Boromorphus cf. italicus,0
76,6,Trotoma pubescens,0
76,6,Lochmaea suturalis (lyngbladbille),0
76,6,Chaetocnema concinna,0
76,6,Chaetocnema hortensis,0
76,6,Perapion marchicum,0
76,6,Protapion fulvipes,0
76,6,Ceutorhynchus hirtulus,0
76,6,Rhinoncus perpendicularis,0
76,6,Mecinus pascuorum,0
76,6,Tychius picirostris,0
76,6,Otiorhynchus ovatus,0
76,6,Carpelimus zealandicus juv.,0
76,6,Coleoptera spp. juv,0
76,7,Elaphropus haemorrhoidalis,0
76,7,Elaphropus quadrisignatus,0
76,7,Bembidion quadrimaculatum,0
76,7,Bembidion tetracolum,0
76,7,Amara tibialis,0
76,7,Harpalus rubripes,0
76,7,Harpalus tardus,0
76,7,Acupalpus sp.,0
76,7,Acupalpus brunnipes,0
76,7,Helophorus porculus,0
76,7,Acrotrichis sp.,0
76,7,Bibloplectus sp.,0
76,7,Mycetoporus baudueri,0
76,7,Proteinus ovalis,0
76,7,Quedius semiaeneus,0
76,7,Anthobium unicolor,0
76,7,Omalium rivulare,0
76,7,Bledius gallicus,0
76,7,Carpelimus corticinus,0
76,7,Carpelimus rivularis,0
76,7,Carpelimus subtilis,0
76,7,Carpelimus sp.,0
76,7,Carpelimus zealandicus,0
76,7,Platystethus degener,0
76,7,Platystethus capito,0
76,7,Anotylus sp. B,0
76,7,Scopaeus laevigatus,0
76,7,Scopaeus ryei,0
76,7,Hydrosmecta leptotyphloides,0
76,7,Ischnosoma bergrothi,0
76,7,Xantholinus sp. (hunner),0
76,7,Gabrius appendiculatus,0
76,7,Gabrius breviventer,0
76,7,Gabrius sp. (hunner),0
76,7,Othius laeviusculus,0
76,7,Tachyporus chrysomelinus,0
76,7,Acrotona exigua,0
76,7,Acrotona cf. fungi,0
76,7,Acrotona orbata,0
76,7,Acrotona cf. parens,0
76,7,Acrotona sp. C,0
76,7,Aleocharinae sp. D,0
76,7,Aloconota gregaria,0
76,7,Amischa analis,0
76,7,Amischa decipiens,0
76,7,Amischa cf. forcipata,0
76,7,Amischa nigrofusca,0
76,7,Atheta (s.str.) basicornis,0
76,7,Atheta (Microdota) amicula,0
76,7,Atheta sp.9 (jfr. 2012),0
76,7,Atheta sp. A,0
76,7,Atheta sp. B,0
76,7,Meotica cf. marchica,0
76,7,Meotica sp. A,0
76,7,Meotica sp. B,0
76,7,Oxypoda spp.,0
76,7,Thecturota marchii,0
76,7,Tinotus morion,0
76,7,Trichiusa immigrata,0
76,7,Aphodius prodromus,0
76,7,Pleurophorus caesus,0
76,7,Atomaria longicornis,0
76,7,Atomaria sp.,0
76,7,Telmatophilus typhae,0
76,7,Acrotrichis henrici,0
76,7,Cartodere bifasciata,0
76,7,Cartodere nodifer,0
76,7,Corticaria cf. lapponica,0
76,7,Corticarina cavicollis,0
76,7,Cortinicara gibbosa,0
76,7,Dienerella filiformis,0
76,7,Dienerella vincenti,0
76,7,Latridius porcatus,0
76,7,Parascythopus intrusus,0
76,7,Otiorhynchus sulcatus,0
76,7,Barypeithes pellucidus,0
76,7,Dyschirius thoracicus,0
76,7,Dyschirius tristis,0
76,7,Clivina fossor,0
76,7,Tachyura parvula,0
76,7,Bembidion bruxellense,0
76,7,Amara spreta,0
76,7,Amara aenea,0
76,7,Harpalus affinis,0
76,7,Acupalpus meridianus,0
76,7,Acupalpus parvulus,0
76,7,Metabletus truncatellus,0
76,7,Megasternum concinnum,0
76,7,Helophorus brevipalpis,0
76,7,Helophorus obscurus,0
76,7,Paralister purpurascens,0
76,7,Ptenidium nitidum,0
76,7,Leiodes sp.,0
76,7,Colon sp.,0
76,7,Agathidium marginatum,0
76,7,Neuraphes sp.,0
76,7,Stenichnus sp.,0
76,7,Euplectus karsteni,0
76,7,Bythinus burelli,0
76,7,Tychus pullus,0
76,7,Micropeplus porcatus,0
76,7,Proteinus laevigatus,0
76,7,Metopsia clypeata,0
76,7,Anthobium melanocephalum,0
76,7,Lesteva longoelytrata,0
76,7,Bledius opacus,0
76,7,Carpelimus tetracarinatus,0
76,7,Anotylus nitidulus,0
76,7,Scopaeus cf. reyi,0
76,7,Scopaeus sp. A,0
76,7,Medon sp.,0
76,7,Gyrohypnus angustatus,0
76,7,Xantholinus sp. A,0
76,7,Xantholinus sp. B,0
76,7,Xantholinus longiventris,0
76,7,Erichsonius signaticornis,0
76,7,Gabronthus thermarum,0
76,7,Philonthus cognatus,0
76,7,Rabigus pullus,0
76,7,Stenus argus,0
76,7,Stenus impressus,0
76,7,Stenus juno,0
76,7,Tachyporus dispar,0
76,7,Tachyporus nitidulus,0
76,7,Tachyporus obtusus,0
76,7,Tachyporus cf. pusillus,0
76,7,Acrotona cf. negligens,0
76,7,Acrotona sp. A,0
76,7,Acrotona sp. B,0
76,7,Aleochara  cf. bipustulata,0
76,7,Aleocharinae sp. A,0
76,7,Aleocharinae sp. B,0
76,7,Aleocharinae sp. C,0
76,7,Amischa bifoveolata,0
76,7,Atheta (s.str.) aeneicollis,0
76,7,Atheta (s.str.) autumnalis,0
76,7,Atheta (Datomicra) sordidula,0
76,7,Atheta (Microdota) inquinula,0
76,7,Atheta (Philhygra) sp.,0
76,7,Meotica sp.,0
76,7,Oligota pusillima,0
76,7,Oxypoda exoleta,0
76,7,Oxypoda sp.1,0
76,7,Oxypoda sp.2,0
76,7,Oxypoda sp.3,0
76,7,Oxypoda sp.4,0
76,7,Oxypoda sp.5,0
76,7,Schistoglossa curtipennis,0
76,7,Clambus simsoni,0
76,7,Cantharis cryptica,0
76,7,Chaetophora spinosa,0
76,7,Simplocaria semistriata,0
76,7,Morychus aeneus,0
76,7,Monotoma brevicollis,0
76,7,Sericoderus lateralis,0
76,7,Atomaria fuscipes,0
76,7,Atomaria fuscata,0
76,7,Atomaria rhenonum,0
76,7,Atomaria nigrirostris,0
76,7,Atomaria atricapilla,0
76,7,Ephistemus globulus,0
76,7,Olibrus aeneus,0
76,7,Adistemia watsoni,0
76,7,Corticarina fuscula,0
76,7,Melaophthalma fuscipennis,0
76,7,Stephostethus lardarius,0
76,7,Toramus cf. pulchellus,0
76,7,Holoparamecus cf. niger,0
76,7,Adalia decempunctata,0
76,7,Coccinella undecimpunctata,0
76,7,Cis micans,0
76,7,Boromorphus cf. italicus,0
76,7,Trotoma pubescens,0
76,7,Lochmaea suturalis (lyngbladbille),0
76,7,Chaetocnema concinna,0
76,7,Chaetocnema hortensis,0
76,7,Perapion marchicum,0
76,7,Protapion fulvipes,0
76,7,Ceutorhynchus hirtulus,0
76,7,Rhinoncus perpendicularis,0
76,7,Mecinus pascuorum,0
76,7,Tychius picirostris,0
76,7,Otiorhynchus ovatus,0
76,7,Carpelimus zealandicus juv.,0
76,7,Coleoptera spp. juv,0
76,8,Elaphropus haemorrhoidalis,0
76,8,Elaphropus quadrisignatus,0
76,8,Bembidion quadrimaculatum,0
76,8,Bembidion tetracolum,0
76,8,Amara tibialis,0
76,8,Harpalus rubripes,0
76,8,Harpalus tardus,0
76,8,Acupalpus sp.,0
76,8,Acupalpus brunnipes,0
76,8,Helophorus porculus,0
76,8,Acrotrichis sp.,0
76,8,Bibloplectus sp.,0
76,8,Mycetoporus baudueri,0
76,8,Proteinus ovalis,0
76,8,Quedius semiaeneus,0
76,8,Anthobium unicolor,0
76,8,Omalium rivulare,0
76,8,Bledius gallicus,0
76,8,Carpelimus corticinus,0
76,8,Carpelimus rivularis,0
76,8,Carpelimus subtilis,0
76,8,Carpelimus sp.,0
76,8,Carpelimus zealandicus,0
76,8,Platystethus degener,0
76,8,Platystethus capito,0
76,8,Anotylus sp. B,0
76,8,Scopaeus laevigatus,0
76,8,Scopaeus ryei,0
76,8,Hydrosmecta leptotyphloides,0
76,8,Ischnosoma bergrothi,0
76,8,Xantholinus sp. (hunner),0
76,8,Gabrius appendiculatus,0
76,8,Gabrius breviventer,0
76,8,Gabrius sp. (hunner),0
76,8,Othius laeviusculus,0
76,8,Tachyporus chrysomelinus,0
76,8,Acrotona exigua,0
76,8,Acrotona cf. fungi,0
76,8,Acrotona orbata,0
76,8,Acrotona cf. parens,0
76,8,Acrotona sp. C,0
76,8,Aleocharinae sp. D,0
76,8,Aloconota gregaria,0
76,8,Amischa analis,0
76,8,Amischa decipiens,0
76,8,Amischa cf. forcipata,0
76,8,Amischa nigrofusca,0
76,8,Atheta (s.str.) basicornis,0
76,8,Atheta (Microdota) amicula,0
76,8,Atheta sp.9 (jfr. 2012),0
76,8,Atheta sp. A,0
76,8,Atheta sp. B,0
76,8,Meotica cf. marchica,0
76,8,Meotica sp. A,0
76,8,Meotica sp. B,0
76,8,Oxypoda spp.,0
76,8,Thecturota marchii,0
76,8,Tinotus morion,1
76,8,Trichiusa immigrata,0
76,8,Aphodius prodromus,0
76,8,Pleurophorus caesus,0
76,8,Atomaria longicornis,0
76,8,Atomaria sp.,0
76,8,Telmatophilus typhae,0
76,8,Acrotrichis henrici,0
76,8,Cartodere bifasciata,0
76,8,Cartodere nodifer,0
76,8,Corticaria cf. lapponica,0
76,8,Corticarina cavicollis,0
76,8,Cortinicara gibbosa,0
76,8,Dienerella filiformis,0
76,8,Dienerella vincenti,0
76,8,Latridius porcatus,0
76,8,Parascythopus intrusus,0
76,8,Otiorhynchus sulcatus,0
76,8,Barypeithes pellucidus,0
76,8,Dyschirius thoracicus,0
76,8,Dyschirius tristis,0
76,8,Clivina fossor,0
76,8,Tachyura parvula,0
76,8,Bembidion bruxellense,0
76,8,Amara spreta,0
76,8,Amara aenea,0
76,8,Harpalus affinis,0
76,8,Acupalpus meridianus,0
76,8,Acupalpus parvulus,0
76,8,Metabletus truncatellus,0
76,8,Megasternum concinnum,0
76,8,Helophorus brevipalpis,0
76,8,Helophorus obscurus,0
76,8,Paralister purpurascens,0
76,8,Ptenidium nitidum,0
76,8,Leiodes sp.,0
76,8,Colon sp.,0
76,8,Agathidium marginatum,0
76,8,Neuraphes sp.,0
76,8,Stenichnus sp.,0
76,8,Euplectus karsteni,0
76,8,Bythinus burelli,0
76,8,Tychus pullus,0
76,8,Micropeplus porcatus,0
76,8,Proteinus laevigatus,0
76,8,Metopsia clypeata,0
76,8,Anthobium melanocephalum,0
76,8,Lesteva longoelytrata,0
76,8,Bledius opacus,0
76,8,Carpelimus tetracarinatus,0
76,8,Anotylus nitidulus,0
76,8,Scopaeus cf. reyi,0
76,8,Scopaeus sp. A,0
76,8,Medon sp.,0
76,8,Gyrohypnus angustatus,0
76,8,Xantholinus sp. A,0
76,8,Xantholinus sp. B,0
76,8,Xantholinus longiventris,0
76,8,Erichsonius signaticornis,0
76,8,Gabronthus thermarum,0
76,8,Philonthus cognatus,0
76,8,Rabigus pullus,0
76,8,Stenus argus,0
76,8,Stenus impressus,0
76,8,Stenus juno,0
76,8,Tachyporus dispar,0
76,8,Tachyporus nitidulus,0
76,8,Tachyporus obtusus,0
76,8,Tachyporus cf. pusillus,0
76,8,Acrotona cf. negligens,0
76,8,Acrotona sp. A,0
76,8,Acrotona sp. B,0
76,8,Aleochara  cf. bipustulata,0
76,8,Aleocharinae sp. A,0
76,8,Aleocharinae sp. B,0
76,8,Aleocharinae sp. C,0
76,8,Amischa bifoveolata,0
76,8,Atheta (s.str.) aeneicollis,0
76,8,Atheta (s.str.) autumnalis,0
76,8,Atheta (Datomicra) sordidula,0
76,8,Atheta (Microdota) inquinula,0
76,8,Atheta (Philhygra) sp.,0
76,8,Meotica sp.,0
76,8,Oligota pusillima,0
76,8,Oxypoda exoleta,0
76,8,Oxypoda sp.1,0
76,8,Oxypoda sp.2,0
76,8,Oxypoda sp.3,0
76,8,Oxypoda sp.4,0
76,8,Oxypoda sp.5,0
76,8,Schistoglossa curtipennis,0
76,8,Clambus simsoni,0
76,8,Cantharis cryptica,0
76,8,Chaetophora spinosa,0
76,8,Simplocaria semistriata,0
76,8,Morychus aeneus,0
76,8,Monotoma brevicollis,0
76,8,Sericoderus lateralis,0
76,8,Atomaria fuscipes,0
76,8,Atomaria fuscata,0
76,8,Atomaria rhenonum,0
76,8,Atomaria nigrirostris,0
76,8,Atomaria atricapilla,0
76,8,Ephistemus globulus,0
76,8,Olibrus aeneus,0
76,8,Adistemia watsoni,0
76,8,Corticarina fuscula,0
76,8,Melaophthalma fuscipennis,0
76,8,Stephostethus lardarius,0
76,8,Toramus cf. pulchellus,0
76,8,Holoparamecus cf. niger,0
76,8,Adalia decempunctata,0
76,8,Coccinella undecimpunctata,0
76,8,Cis micans,0
76,8,Boromorphus cf. italicus,0
76,8,Trotoma pubescens,0
76,8,Lochmaea suturalis (lyngbladbille),0
76,8,Chaetocnema concinna,0
76,8,Chaetocnema hortensis,0
76,8,Perapion marchicum,0
76,8,Protapion fulvipes,0
76,8,Ceutorhynchus hirtulus,0
76,8,Rhinoncus perpendicularis,0
76,8,Mecinus pascuorum,0
76,8,Tychius picirostris,0
76,8,Otiorhynchus ovatus,0
76,8,Carpelimus zealandicus juv.,0
76,8,Coleoptera spp. juv,2
76,9,Elaphropus haemorrhoidalis,0
76,9,Elaphropus quadrisignatus,0
76,9,Bembidion quadrimaculatum,0
76,9,Bembidion tetracolum,0
76,9,Amara tibialis,0
76,9,Harpalus rubripes,0
76,9,Harpalus tardus,0
76,9,Acupalpus sp.,0
76,9,Acupalpus brunnipes,0
76,9,Helophorus porculus,0
76,9,Acrotrichis sp.,0
76,9,Bibloplectus sp.,0
76,9,Mycetoporus baudueri,0
76,9,Proteinus ovalis,0
76,9,Quedius semiaeneus,0
76,9,Anthobium unicolor,0
76,9,Omalium rivulare,0
76,9,Bledius gallicus,0
76,9,Carpelimus corticinus,0
76,9,Carpelimus rivularis,0
76,9,Carpelimus subtilis,0
76,9,Carpelimus sp.,0
76,9,Carpelimus zealandicus,0
76,9,Platystethus degener,0
76,9,Platystethus capito,0
76,9,Anotylus sp. B,0
76,9,Scopaeus laevigatus,0
76,9,Scopaeus ryei,0
76,9,Hydrosmecta leptotyphloides,0
76,9,Ischnosoma bergrothi,0
76,9,Xantholinus sp. (hunner),0
76,9,Gabrius appendiculatus,0
76,9,Gabrius breviventer,0
76,9,Gabrius sp. (hunner),0
76,9,Othius laeviusculus,0
76,9,Tachyporus chrysomelinus,0
76,9,Acrotona exigua,0
76,9,Acrotona cf. fungi,0
